"Jaar indiening","Project Besluit VVO Type","Gebouw Functie kort","Handeling","[Project Indiening Datum.autoCalendar.Quarter]","Aantal projecten","Aantal gebouwen","Aantal gebouwen (met gebouwinfo)","Aantal wooneenheden","Aantal (studenten)kamers","Nuttige woonoppervlakte (m²)","Nuttige oppervlakte kamerwoningen (m²)","Bovengronds nuttige oppervlakte (m²)","Bovengronds grond oppervlakte (m²)","Gesloopte oppervlakte (m²)","Gesloopte volume (m³)"
"2020","Gemeente","eengezins- en kamerwoning","Verbouwen of hergebruik","Q4","10","11","11","0","24","0,00","976","2.672,04","1.471,19","0,00","0,00"
"2020","Gemeente","eengezins- en kamerwoning","Verbouwen of hergebruik","Q2","11","11","11","0","66","0,00","881","2.469,03","1.108,63","0,00","0,00"
"2020","Gemeente","eengezins- en kamerwoning","Verbouwen of hergebruik","Q3","12","12","12","0","21","0,00","773","2.281,31","1.089,48","0,00","0,00"
"2020","-","kamerwoning","Nieuwbouw","Q3","2","2","2","0","14","0,00","560","560,12","247,56","0,00","0,00"
"2020","Gemeente","kamerwoning","Nieuwbouw","Q3","2","2","2","0","24","0,00","540","516,90","277,29","0,00","0,00"
"2020","-","eengezins- en kamerwoning","Verbouwen of hergebruik","Q1","2","2","2","0","34","0,00","523","1.682,10","584,50","0,00","0,00"
"2020","-","kamerwoning","Nieuwbouw","Q4","3","3","3","0","32","0,00","338","1.332,67","439,20","0,00","0,00"
"2020","Provincie","kamerwoning","Nieuwbouw","Q1","1","1","1","0","9","0,00","331","331,00","195,00","0,00","0,00"
"2020","Gemeente","kamerwoning","Nieuwbouw","Q1","3","3","3","0","12","0,00","317","361,85","130,42","0,00","0,00"
"2020","RVVB","kamerwoning","Verbouwen of hergebruik","Q4","1","1","1","0","9","0,00","166","165,59","46,47","0,00","0,00"
"2020","-","eengezins- en kamerwoning","Verbouwen of hergebruik","Q3","2","2","2","0","6","0,00","131","436,10","240,45","0,00","0,00"
"2020","RVVB","kamerwoning","Verbouwen of hergebruik","Q2","1","1","1","0","0","0,00","90","314,38","201,00","0,00","0,00"
"2020","Provincie","eengezins- en kamerwoning","Verbouwen of hergebruik","Q1","1","1","1","0","2","0,00","44","202,30","98,30","0,00","0,00"
"2020","-","eengezins- en kamerwoning","Verbouwen of hergebruik","Q4","1","1","1","0","2","0,00","37","140,00","74,00","0,00","0,00"
"2020","-","eengezins- en kamerwoning","Verbouwen of hergebruik","Q2","1","1","1","0","1","0,00","20","215,00","120,00","0,00","0,00"
"2020","RVVB","eengezinswoning","Verbouwen of hergebruik","Q3","1","1","1","0","0","0,00","0","614,00","375,00","0,00","0,00"
"2020","Gemeente","-","-","Q1","2.149","40.996","0","0","0","0,00","0","0,00","0,00","0,00","0,00"
"2020","Gemeente","-","Sloop","Q1","1.948","3.003","3.003","0","0","0,00","0","0,00","0,00","904.053,50","7.955.505,99"
"2020","-","-","-","Q1","627","13.082","0","0","0","0,00","0","0,00","0,00","0,00","0,00"
"2020","-","-","Sloop","Q1","532","846","846","0","0","0,00","0","0,00","0,00","374.679,38","1.784.151,00"
"2020","Provincie","-","Sloop","Q1","181","292","292","0","0","0,00","0","0,00","0,00","200.639,45","1.090.002,85"
"2020","Provincie","-","-","Q1","81","3.441","0","0","0","0,00","0","0,00","0,00","0,00","0,00"
"2020","RVVB","-","Sloop","Q1","16","22","22","0","0","0,00","0","0,00","0,00","5.742,53","32.978,30"
"2020","Gemeente","-","Verbouwen of hergebruik","Q1","11","15","15","0","0","0,00","0","46.990,12","17.374,38","0,00","0,00"
"2020","Vlaamse Overheid","-","Sloop","Q1","9","16","16","0","0","0,00","0","0,00","0,00","4.974,53","16.841,81"
"2020","Gemeente","-","Nieuwbouw","Q1","9","14","14","0","0","0,00","0","25.495,15","15.531,05","0,00","0,00"
"2020","RVVB","-","-","Q1","7","662","0","0","0","0,00","0","0,00","0,00","0,00","0,00"
"2020","-","-","Nieuwbouw","Q1","7","11","11","0","0","0,00","0","37.504,57","18.472,08","0,00","0,00"
"2020","-","-","Verbouwen of hergebruik","Q1","2","2","2","0","0","0,00","0","14.364,50","2.890,61","0,00","0,00"
"2020","Provincie","-","Nieuwbouw","Q1","2","2","2","0","0","0,00","0","5.741,46","1.586,24","0,00","0,00"
"2020","RVVB","-","Nieuwbouw","Q1","1","2","2","0","0","0,00","0","2.918,05","2.010,25","0,00","0,00"
"2020","RVVB","-","Verbouwen of hergebruik","Q1","1","1","1","0","0","0,00","0","2.567,00","1.002,00","0,00","0,00"
"2020","Vlaamse Overheid","-","-","Q1","0","13","0","0","0","0,00","0","0,00","0,00","0,00","0,00"
"2020","Gemeente","-","Sloop","Q2","2.169","3.354","3.354","0","0","0,00","0","0,00","0,00","1.136.266,20","16.931.378,29"
"2020","Gemeente","-","-","Q2","2.086","44.308","0","0","0","0,00","0","0,00","0,00","0,00","0,00"
"2020","-","-","-","Q2","645","12.443","0","0","0","0,00","0","0,00","0,00","0,00","0,00"
"2020","-","-","Sloop","Q2","520","899","899","0","0","0,00","0","0,00","0,00","543.051,11","2.580.676,86"
"2020","Provincie","-","Sloop","Q2","215","352","352","0","0","0,00","0","0,00","0,00","196.077,40","2.290.942,03"
"2020","Provincie","-","-","Q2","71","3.590","0","0","0","0,00","0","0,00","0,00","0,00","0,00"
"2020","Gemeente","-","Nieuwbouw","Q2","17","21","21","1","0","0,00","0","80.012,59","29.648,55","0,00","0,00"
"2020","Vlaamse Overheid","-","Sloop","Q2","13","17","17","0","0","0,00","0","0,00","0,00","7.642,40","49.829,29"
"2020","Gemeente","-","Verbouwen of hergebruik","Q2","11","12","12","0","0","0,00","0","59.113,34","25.399,27","0,00","0,00"
"2020","RVVB","-","Sloop","Q2","7","10","10","0","0","0,00","0","0,00","0,00","5.653,86","30.994,70"
"2020","-","-","Nieuwbouw","Q2","6","8","8","0","0","0,00","0","35.673,69","15.055,27","0,00","0,00"
"2020","RVVB","-","-","Q2","5","375","0","0","0","0,00","0","0,00","0,00","0,00","0,00"
"2020","Vlaamse Overheid","-","Nieuwbouw","Q2","1","2","2","0","0","0,00","0","3.608,00","1.977,00","0,00","0,00"
"2020","Provincie","-","Nieuwbouw","Q2","1","1","1","0","0","0,00","0","6.325,73","2.614,11","0,00","0,00"
"2020","RVVB","-","Nieuwbouw","Q2","1","1","1","0","0","0,00","0","4.906,00","1.945,89","0,00","0,00"
"2020","Vlaamse Overheid","-","-","Q2","0","15","0","0","0","0,00","0","0,00","0,00","0,00","0,00"
"2020","Gemeente","-","Sloop","Q3","2.094","3.353","3.353","0","0","0,00","0","0,00","0,00","1.186.231,60","7.630.120,26"
"2020","Gemeente","-","-","Q3","1.966","44.048","0","0","0","0,00","0","0,00","0,00","0,00","0,00"
"2020","-","-","-","Q3","674","13.527","0","0","0","0,00","0","0,00","0,00","0,00","0,00"
"2020","-","-","Sloop","Q3","541","942","942","0","0","0,00","0","0,00","0,00","366.525,82","2.228.098,15"
"2020","Provincie","-","Sloop","Q3","214","359","359","0","0","0,00","0","0,00","0,00","213.382,72","1.699.577,08"
"2020","Provincie","-","-","Q3","70","3.666","0","0","0","0,00","0","0,00","0,00","0,00","0,00"
"2020","RVVB","-","Sloop","Q3","18","39","39","0","0","0,00","0","0,00","0,00","12.199,54","68.781,72"
"2020","Vlaamse Overheid","-","Sloop","Q3","13","31","31","0","0","0,00","0","0,00","0,00","32.451,90","218.622,67"
"2020","Gemeente","-","Nieuwbouw","Q3","13","18","18","0","0","0,00","0","54.232,73","19.989,97","0,00","0,00"
"2020","Gemeente","-","Verbouwen of hergebruik","Q3","8","8","8","0","0","0,00","0","35.079,55","11.381,90","0,00","0,00"
"2020","RVVB","-","-","Q3","7","393","0","0","0","0,00","0","0,00","0,00","0,00","0,00"
"2020","Provincie","-","Nieuwbouw","Q3","3","3","3","0","0","0,00","0","16.776,63","7.592,00","0,00","0,00"
"2020","-","-","Nieuwbouw","Q3","3","3","3","0","0","0,00","0","4.876,73","2.895,47","0,00","0,00"
"2020","Vlaamse Overheid","-","-","Q3","1","21","0","0","0","0,00","0","0,00","0,00","0,00","0,00"
"2020","-","-","Verbouwen of hergebruik","Q3","1","1","1","0","0","0,00","0","5.900,00","1.180,00","0,00","0,00"
"2020","Provincie","-","Verbouwen of hergebruik","Q3","1","1","1","0","0","0,00","0","4.082,00","1.629,00","0,00","0,00"
"2020","Gemeente","-","Sloop","Q4","2.964","4.653","4.653","0","0","0,00","0","0,00","0,00","1.194.568,36","6.452.579,24"
"2020","Gemeente","-","-","Q4","2.152","57.747","0","0","0","0,00","0","0,00","0,00","0,00","0,00"
"2020","-","-","-","Q4","679","13.983","0","0","0","0,00","0","0,00","0,00","0,00","0,00"
"2020","-","-","Sloop","Q4","602","1.010","1.010","0","0","0,00","0","0,00","0,00","329.746,40","1.523.544,05"
"2020","Provincie","-","Sloop","Q4","300","506","506","0","0","0,00","0","0,00","0,00","152.944,99","794.736,42"
"2020","Provincie","-","-","Q4","85","4.724","0","0","0","0,00","0","0,00","0,00","0,00","0,00"
"2020","RVVB","-","Sloop","Q4","43","94","94","0","0","0,00","0","0,00","0,00","41.379,91","313.735,27"
"2020","Vlaamse Overheid","-","Sloop","Q4","29","68","68","0","0","0,00","0","0,00","0,00","27.430,70","141.605,57"
"2020","Gemeente","-","Verbouwen of hergebruik","Q4","13","17","17","0","0","0,00","0","70.864,68","43.842,47","0,00","0,00"
"2020","Gemeente","-","Nieuwbouw","Q4","11","16","16","0","0","0,00","0","45.018,29","18.682,92","0,00","0,00"
"2020","RVVB","-","-","Q4","8","1.307","0","0","0","0,00","0","0,00","0,00","0,00","0,00"
"2020","-","-","Nieuwbouw","Q4","5","12","12","0","0","0,00","0","40.383,90","20.411,96","0,00","0,00"
"2020","-","-","Verbouwen of hergebruik","Q4","3","3","3","0","0","0,00","0","8.786,00","8.547,00","0,00","0,00"
"2020","Vlaamse Overheid","-","-","Q4","1","44","0","0","0","0,00","0","0,00","0,00","0,00","0,00"
"2020","Provincie","-","Nieuwbouw","Q4","1","1","1","0","0","0,00","0","6.864,00","2.545,18","0,00","0,00"
"2020","Provincie","meergezins- en kamerwoning","Verbouwen of hergebruik","Q1","1","1","1","1","10","25,19","271","296,41","115,73","0,00","0,00"
"2020","RVVB","meergezins- en kamerwoning","Verbouwen of hergebruik","Q2","1","1","1","2","14","52,45","337","394,00","139,60","0,00","0,00"
"2020","Provincie","meergezins- en kamerwoning","Nieuwbouw","Q3","1","1","1","1","193","66,45","4.107","6.003,85","540,75","0,00","0,00"
"2020","Gemeente","meergezins- en kamerwoning","Nieuwbouw","Q4","2","2","2","4","50","96,83","2.041","2.041,51","982,38","0,00","0,00"
"2020","Provincie","meergezins- en kamerwoning","Verbouwen of hergebruik","Q3","1","1","1","4","3","116,06","63","325,43","69,56","0,00","0,00"
"2020","Gemeente","meergezins- en kamerwoning","Nieuwbouw","Q3","1","1","1","5","75","144,80","1.733","1.903,98","426,30","0,00","0,00"
"2020","Vlaamse Overheid","eengezinswoning","Verbouwen of hergebruik","Q4","1","1","1","1","0","206,13","0","206,13","128,78","0,00","0,00"
"2020","Vlaamse Overheid","eengezinswoning","Nieuwbouw","Q3","1","1","1","1","0","207,90","0","207,90","133,02","0,00","0,00"
"2020","Vlaamse Overheid","eengezinswoning","Verbouwen of hergebruik","Q1","1","1","1","1","0","245,37","0","245,37","155,61","0,00","0,00"
"2020","Provincie","meergezins- en kamerwoning","Verbouwen of hergebruik","Q4","2","2","2","3","13","281,62","366","704,14","315,00","0,00","0,00"
"2020","Vlaamse Overheid","eengezinswoning","Nieuwbouw","Q4","1","1","1","1","0","308,41","0","308,41","129,75","0,00","0,00"
"2020","RVVB","meergezinswoning","Verbouwen of hergebruik","Q1","1","1","1","3","0","311,00","0","290,00","117,00","0,00","0,00"
"2020","Vlaamse Overheid","eengezinswoning","Nieuwbouw","Q1","1","1","1","1","0","367,90","0","237,90","175,00","0,00","0,00"
"2020","RVVB","eengezinswoning","Verbouwen of hergebruik","Q2","3","3","3","3","0","382,66","0","392,63","258,41","0,00","0,00"
"2020","Provincie","meergezins- en kamerwoning","Verbouwen of hergebruik","Q2","2","2","2","5","8","390,00","367","781,50","359,00","0,00","0,00"
"2020","-","meergezins- en kamerwoning","Verbouwen of hergebruik","Q3","5","5","5","12","28","518,86","790","1.867,00","760,70","0,00","0,00"
"2020","-","meergezins- en kamerwoning","Verbouwen of hergebruik","Q2","5","5","5","7","50","708,36","821","1.682,30","563,18","0,00","0,00"
"2020","RVVB","eengezinswoning","Verbouwen of hergebruik","Q1","6","6","6","5","0","1.227,15","0","1.325,63","874,77","0,00","0,00"
"2020","Gemeente","meergezins- en kamerwoning","Nieuwbouw","Q2","3","3","3","22","14","1.559,44","495","2.966,10","1.383,96","0,00","0,00"
"2020","-","meergezins- en kamerwoning","Verbouwen of hergebruik","Q4","7","7","7","22","25","1.562,17","789","3.373,97","1.085,58","0,00","0,00"
"2020","Provincie","meergezins- en kamerwoning","Nieuwbouw","Q4","1","1","1","14","6","1.784,00","199","3.067,00","1.501,00","0,00","0,00"
"2020","-","meergezins- en kamerwoning","Nieuwbouw","Q2","2","2","2","16","213","1.891,45","4.108","9.393,00","2.042,00","0,00","0,00"
"2020","RVVB","eengezinswoning","Verbouwen of hergebruik","Q4","8","8","8","8","0","1.943,15","0","1.995,78","1.285,22","0,00","0,00"
"2020","Gemeente","meergezins- en kamerwoning","Verbouwen of hergebruik","Q1","15","15","15","32","136","2.292,80","4.132","5.184,72","2.696,49","0,00","0,00"
"2020","Gemeente","meergezins- en kamerwoning","Verbouwen of hergebruik","Q4","26","28","28","72","261","2.747,28","5.467","12.591,64","5.350,50","0,00","0,00"
"2020","RVVB","meergezinswoning","Verbouwen of hergebruik","Q2","2","4","4","42","0","3.386,73","0","4.567,11","1.697,03","0,00","0,00"
"2020","RVVB","meergezinswoning","Verbouwen of hergebruik","Q3","5","5","5","33","0","3.594,83","0","5.344,38","2.433,63","0,00","0,00"
"2020","RVVB","eengezinswoning","Nieuwbouw","Q3","7","25","25","25","0","4.172,35","0","4.244,35","2.470,69","0,00","0,00"
"2020","RVVB","eengezinswoning","Nieuwbouw","Q2","12","45","45","44","0","5.499,19","0","6.176,36","4.638,48","0,00","0,00"
"2020","RVVB","meergezinswoning","Verbouwen of hergebruik","Q4","12","13","13","54","0","5.593,52","0","33.644,46","11.473,83","0,00","0,00"
"2020","Gemeente","meergezins- en kamerwoning","Verbouwen of hergebruik","Q2","24","24","24","87","254","5.959,72","7.159","15.708,92","6.945,51","0,00","0,00"
"2020","RVVB","eengezinswoning","Nieuwbouw","Q4","15","45","45","45","0","7.448,43","0","7.505,76","5.271,14","0,00","0,00"
"2020","-","meergezins- en kamerwoning","Verbouwen of hergebruik","Q1","6","6","6","49","20","9.230,15","1.562","4.860,69","1.029,85","0,00","0,00"
"2020","Provincie","eengezinswoning","Verbouwen of hergebruik","Q2","83","86","86","75","0","13.862,69","0","20.773,22","30.554,97","0,00","0,00"
"2020","RVVB","meergezinswoning","Nieuwbouw","Q2","11","18","18","199","0","16.970,25","0","20.547,09","11.058,87","0,00","0,00"
"2020","Provincie","eengezinswoning","Verbouwen of hergebruik","Q1","96","102","102","95","0","17.353,83","0","22.595,61","15.039,39","0,00","0,00"
"2020","Provincie","eengezinswoning","Nieuwbouw","Q1","52","123","123","122","0","18.002,28","0","19.545,49","11.862,15","0,00","0,00"
"2020","Provincie","meergezinswoning","Verbouwen of hergebruik","Q4","61","62","62","212","0","19.773,06","0","33.381,57","37.475,76","0,00","0,00"
"2020","RVVB","eengezinswoning","Nieuwbouw","Q1","13","135","135","135","0","19.947,00","0","19.819,36","11.022,78","0,00","0,00"
"2020","Gemeente","meergezins- en kamerwoning","Verbouwen of hergebruik","Q3","30","32","32","114","425","22.175,83","5.733","12.997,49","4.710,32","0,00","0,00"
"2020","Provincie","meergezinswoning","Verbouwen of hergebruik","Q1","64","68","68","297","0","25.041,82","0","39.811,46","15.031,43","0,00","0,00"
"2020","Provincie","meergezinswoning","Verbouwen of hergebruik","Q3","61","62","62","308","0","26.558,03","0","74.599,69","14.728,96","0,00","0,00"
"2020","Provincie","eengezinswoning","Verbouwen of hergebruik","Q4","145","155","157","135","0","28.723,94","0","44.769,76","29.052,47","0,00","0,00"
"2020","Provincie","meergezinswoning","Verbouwen of hergebruik","Q2","58","61","61","344","0","29.408,49","0","38.956,26","15.098,45","0,00","0,00"
"2020","RVVB","meergezinswoning","Nieuwbouw","Q1","12","28","28","417","0","33.308,74","0","48.654,99","12.600,48","0,00","0,00"
"2020","Provincie","eengezinswoning","Nieuwbouw","Q2","75","230","230","227","0","34.207,95","0","34.020,81","23.548,49","0,00","0,00"
"2020","RVVB","meergezinswoning","Nieuwbouw","Q3","12","18","18","228","0","35.988,74","0","25.034,33","8.978,07","0,00","0,00"
"2020","RVVB","meergezinswoning","Nieuwbouw","Q4","19","36","36","481","0","42.592,24","0","397.450,37","31.265,32","0,00","0,00"
"2020","Provincie","eengezinswoning","Verbouwen of hergebruik","Q3","92","111","113","100","0","43.731,20","0","28.209,67","20.254,43","0,00","0,00"
"2020","Provincie","eengezinswoning","Nieuwbouw","Q3","90","232","232","227","0","43.732,42","0","53.768,21","26.192,73","0,00","0,00"
"2020","Provincie","eengezinswoning","Nieuwbouw","Q4","149","348","348","346","0","61.112,19","0","106.581,78","36.767,14","0,00","0,00"
"2020","-","meergezinswoning","Verbouwen of hergebruik","Q1","202","210","211","995","0","98.923,84","0","203.491,98","55.348,81","0,00","0,00"
"2020","-","eengezinswoning","Verbouwen of hergebruik","Q1","596","633","636","584","0","114.163,39","0","165.588,64","96.037,73","0,00","0,00"
"2020","-","meergezinswoning","Verbouwen of hergebruik","Q2","202","205","205","783","0","118.430,56","0","164.288,14","66.978,27","0,00","0,00"
"2020","Provincie","meergezinswoning","Nieuwbouw","Q2","93","125","125","1.250","0","141.914,10","0","141.148,86","58.960,19","0,00","0,00"
"2020","Provincie","meergezinswoning","Nieuwbouw","Q1","79","98","98","1.041","0","142.487,15","0","121.805,98","62.850,64","0,00","0,00"
"2020","-","eengezinswoning","Verbouwen of hergebruik","Q2","615","665","666","613","0","142.994,07","0","156.167,99","118.364,58","0,00","0,00"
"2020","-","eengezinswoning","Nieuwbouw","Q1","431","731","731","719","0","146.457,93","0","134.756,47","81.309,97","0,00","0,00"
"2020","-","eengezinswoning","Verbouwen of hergebruik","Q3","598","629","635","575","0","153.451,98","0","175.470,95","91.976,26","0,00","0,00"
"2020","-","eengezinswoning","Nieuwbouw","Q3","417","889","889","877","0","172.134,76","0","234.829,98","135.212,61","0,00","0,00"
"2020","-","meergezinswoning","Verbouwen of hergebruik","Q4","229","235","235","1.048","0","178.516,12","0","668.207,86","553.225,17","0,00","0,00"
"2020","-","eengezinswoning","Nieuwbouw","Q2","429","785","785","772","0","186.038,05","0","178.425,76","103.734,32","0,00","0,00"
"2020","-","meergezinswoning","Verbouwen of hergebruik","Q3","217","232","232","956","0","196.217,90","0","608.744,64","522.596,74","0,00","0,00"
"2020","Provincie","meergezinswoning","Nieuwbouw","Q3","94","151","151","1.355","0","207.052,54","0","553.333,62","56.520,54","0,00","0,00"
"2020","-","eengezinswoning","Verbouwen of hergebruik","Q4","689","716","718","662","0","217.532,95","0","178.507,43","125.157,35","0,00","0,00"
"2020","Provincie","meergezinswoning","Nieuwbouw","Q4","128","170","170","1.906","0","238.592,97","0","194.410,41","79.700,80","0,00","0,00"
"2020","-","meergezinswoning","Nieuwbouw","Q1","169","214","214","2.020","0","249.652,47","0","211.478,90","84.863,43","0,00","0,00"
"2020","-","eengezinswoning","Nieuwbouw","Q4","583","1.276","1.276","1.264","0","273.693,35","0","290.508,69","178.847,21","0,00","0,00"
"2020","Gemeente","meergezinswoning","Verbouwen of hergebruik","Q1","574","593","593","2.305","0","303.589,97","0","368.940,70","148.162,87","0,00","0,00"
"2020","-","meergezinswoning","Nieuwbouw","Q4","220","288","288","2.738","0","308.660,67","0","356.432,14","234.531,17","0,00","0,00"
"2020","Gemeente","meergezinswoning","Verbouwen of hergebruik","Q2","536","563","564","2.903","0","381.373,51","0","393.086,73","206.886,70","0,00","0,00"
"2020","-","meergezinswoning","Nieuwbouw","Q3","218","291","291","3.464","0","405.924,78","0","827.255,87","244.962,29","0,00","0,00"
"2020","Gemeente","meergezinswoning","Verbouwen of hergebruik","Q3","582","616","616","3.022","0","432.710,32","0","409.509,15","163.723,43","0,00","0,00"
"2020","-","meergezinswoning","Nieuwbouw","Q2","199","270","270","2.732","0","451.875,73","0","356.658,65","140.327,80","0,00","0,00"
"2020","Gemeente","meergezinswoning","Verbouwen of hergebruik","Q4","707","747","748","3.048","0","527.263,85","0","480.916,28","242.558,42","0,00","0,00"
"2020","Gemeente","meergezinswoning","Nieuwbouw","Q1","413","497","497","4.080","0","645.375,36","0","1.048.963,76","227.117,17","0,00","0,00"
"2020","Gemeente","meergezinswoning","Nieuwbouw","Q2","511","634","634","5.678","0","655.658,93","0","770.284,09","287.064,87","0,00","0,00"
"2020","Gemeente","meergezinswoning","Nieuwbouw","Q3","539","693","693","5.923","0","679.461,71","0","751.893,51","392.085,32","0,00","0,00"
"2020","Gemeente","eengezinswoning","Nieuwbouw","Q1","2.229","3.155","3.155","3.108","0","702.951,18","0","621.447,22","466.177,83","0,00","0,00"
"2020","Gemeente","eengezinswoning","Nieuwbouw","Q2","2.596","4.113","4.113","4.064","0","880.049,68","0","874.267,75","552.323,23","0,00","0,00"
"2020","Gemeente","eengezinswoning","Nieuwbouw","Q3","2.678","4.299","4.299","4.256","0","907.514,96","0","912.626,32","533.304,84","0,00","0,00"
"2020","Gemeente","eengezinswoning","Verbouwen of hergebruik","Q1","3.878","4.059","4.071","3.868","0","959.496,69","0","886.425,94","672.820,28","0,00","0,00"
"2020","Gemeente","eengezinswoning","Verbouwen of hergebruik","Q3","3.721","3.875","3.885","3.686","0","987.259,05","0","942.890,53","688.108,67","0,00","0,00"
"2020","Gemeente","meergezinswoning","Nieuwbouw","Q4","754","997","997","9.451","0","1.251.891,35","0","1.149.509,29","771.536,06","0,00","0,00"
"2020","Gemeente","eengezinswoning","Verbouwen of hergebruik","Q2","3.797","3.955","3.964","3.752","0","1.403.316,22","0","922.779,65","618.569,79","0,00","0,00"
"2020","Gemeente","eengezinswoning","Nieuwbouw","Q4","4.234","6.612","6.612","6.547","0","1.582.525,87","0","1.436.440,67","916.112,88","0,00","0,00"
"2020","Gemeente","eengezinswoning","Verbouwen of hergebruik","Q4","5.144","5.468","5.477","5.216","0","2.158.698,33","0","1.367.682,32","795.575,39","0,00","0,00"
"2021","Gemeente","kamerwoning","Nieuwbouw","Q3","14","14","14","0","532","0,00","94.265","179.218,55","109.658,42","0,00","0,00"
"2021","Vlaamse Overheid","kamerwoning","Nieuwbouw","Q1","1","1","1","0","212","0,00","35.690","6.946,38","2.569,00","0,00","0,00"
"2021","Gemeente","kamerwoning","Verbouwen of hergebruik","Q3","32","34","34","0","305","0,00","18.476","8.614,78","3.835,28","0,00","0,00"
"2021","-","kamerwoning","Verbouwen of hergebruik","Q2","11","11","11","0","69","0,00","13.918","2.927,67","1.260,57","0,00","0,00"
"2021","Gemeente","kamerwoning","Nieuwbouw","Q2","12","12","12","0","465","0,00","13.906","13.102,43","4.323,31","0,00","0,00"
"2021","Gemeente","kamerwoning","Verbouwen of hergebruik","Q4","42","43","43","0","505","0,00","12.887","15.912,35","6.802,59","0,00","0,00"
"2021","Gemeente","kamerwoning","Verbouwen of hergebruik","Q2","33","33","33","0","923","0,00","9.345","11.553,99","4.806,78","0,00","0,00"
"2021","Gemeente","kamerwoning","Verbouwen of hergebruik","Q1","32","33","33","0","649","0,00","9.068","11.211,23","5.954,63","0,00","0,00"
"2021","-","kamerwoning","Nieuwbouw","Q4","2","3","3","0","300","0,00","8.554","9.983,55","2.095,76","0,00","0,00"
"2021","-","kamerwoning","Nieuwbouw","Q3","3","3","3","0","317","0,00","7.635","12.527,80","2.582,55","0,00","0,00"
"2021","-","kamerwoning","Verbouwen of hergebruik","Q3","10","10","10","0","244","0,00","7.386","7.847,76","1.417,78","0,00","0,00"
"2021","Gemeente","kamerwoning","Nieuwbouw","Q4","7","8","8","0","222","0,00","6.209","6.047,25","2.335,86","0,00","0,00"
"2021","-","kamerwoning","Nieuwbouw","Q1","3","3","3","0","153","0,00","5.434","4.522,98","1.485,26","0,00","0,00"
"2021","-","kamerwoning","Verbouwen of hergebruik","Q4","12","13","13","0","187","0,00","4.634","5.803,99","1.941,99","0,00","0,00"
"2021","Provincie","kamerwoning","Verbouwen of hergebruik","Q4","4","4","4","0","67","0,00","4.393","3.496,46","2.939,50","0,00","0,00"
"2021","Gemeente","kamerwoning","Nieuwbouw","Q1","4","4","4","0","155","0,00","4.347","4.541,62","1.690,14","0,00","0,00"
"2021","RVVB","kamerwoning","Verbouwen of hergebruik","Q1","1","1","1","0","114","0,00","3.287","3.308,24","939,78","0,00","0,00"
"2021","RVVB","kamerwoning","Nieuwbouw","Q4","1","1","1","0","107","0,00","2.854","3.283,80","935,20","0,00","0,00"
"2021","Gemeente","eengezins- en kamerwoning","Nieuwbouw","Q2","2","29","29","0","82","0,00","1.601","4.720,00","2.020,11","0,00","0,00"
"2021","Gemeente","eengezins- en kamerwoning","Verbouwen of hergebruik","Q2","11","11","11","0","43","0,00","1.480","3.144,63","1.424,20","0,00","0,00"
"2021","Provincie","kamerwoning","Nieuwbouw","Q3","2","2","2","0","21","0,00","1.459","633,30","284,90","0,00","0,00"
"2021","-","kamerwoning","Nieuwbouw","Q2","1","1","1","0","22","0,00","1.440","1.480,00","1.538,00","0,00","0,00"
"2021","RVVB","kamerwoning","Nieuwbouw","Q2","1","1","1","0","57","0,00","1.389","1.675,14","596,81","0,00","0,00"
"2021","-","kamerwoning","Verbouwen of hergebruik","Q1","6","6","6","0","73","0,00","1.187","1.397,42","893,43","0,00","0,00"
"2021","Provincie","kamerwoning","Nieuwbouw","Q4","3","3","3","0","44","0,00","998","2.081,85","1.202,35","0,00","0,00"
"2021","Gemeente","eengezins- en kamerwoning","Verbouwen of hergebruik","Q1","12","12","12","0","34","0,00","897","2.116,95","1.042,27","0,00","0,00"
"2021","Gemeente","eengezins- en kamerwoning","Verbouwen of hergebruik","Q3","8","8","8","0","22","0,00","683","1.599,58","832,20","0,00","0,00"
"2021","Gemeente","eengezins- en kamerwoning","Verbouwen of hergebruik","Q4","7","7","7","0","22","0,00","546","2.400,55","861,09","0,00","0,00"
"2021","-","eengezins- en kamerwoning","Verbouwen of hergebruik","Q2","1","1","1","0","6","0,00","433","433,00","139,00","0,00","0,00"
"2021","Provincie","kamerwoning","Nieuwbouw","Q2","1","1","1","0","14","0,00","397","397,05","104,90","0,00","0,00"
"2021","Provincie","kamerwoning","Verbouwen of hergebruik","Q2","2","2","2","0","8","0,00","244","357,00","150,98","0,00","0,00"
"2021","Provincie","kamerwoning","Verbouwen of hergebruik","Q1","1","1","1","0","8","0,00","165","167,00","74,00","0,00","0,00"
"2021","-","eengezins- en kamerwoning","Verbouwen of hergebruik","Q1","1","1","1","0","6","0,00","119","327,61","192,71","0,00","0,00"
"2021","-","eengezins- en kamerwoning","Verbouwen of hergebruik","Q3","2","2","2","0","9","0,00","82","572,50","187,00","0,00","0,00"
"2021","-","eengezins- en kamerwoning","Verbouwen of hergebruik","Q4","1","1","1","0","3","0,00","71","263,00","90,00","0,00","0,00"
"2021","Gemeente","eengezins- en kamerwoning","Nieuwbouw","Q3","1","1","1","0","3","0,00","62","305,00","117,80","0,00","0,00"
"2021","-","eengezins- en kamerwoning","Nieuwbouw","Q2","1","1","1","0","3","0,00","60","305,00","117,80","0,00","0,00"
